FLIGHT i wanna go from denver to indianapolis on november eighteenth
NONE word=i word-1=<s> word+1=wanna word+2=go
FLIGHT i'd like to fly from denver to atlanta on march third
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=fly
NONE word=to word-1=like word-2=i'd word+1=fly word+2=from
NONE word=fly word-1=to word-2=like word+1=from word+2=denver
NONE word=from word-1=fly word-2=to word+1=denver word+2=to
FROMLOC.CITY_NAME-B word=denver word-1=from word-2=fly word+1=to word+2=atlanta
NONE word=to word-1=denver word-2=from word+1=atlanta word+2=on
TOLOC.CITY_NAME-B word=atlanta word-1=to word-2=denver word+1=on word+2=march
NONE word=on word-1=atlanta word-2=to word+1=march word+2=third
MONTH_NAME-B word=march word-1=on word-2=atlanta word+1=third word+2=</s>
DAY_NUMBER-B word=third word-1=march word-2=on word+1=</s>

DATE_TIME march third
MONTH_NAME-B word=march word-1=<s> word+1=third word+2=</s>
DAY_NUMBER-B word=third word-1=march word-2=<s> word+1=</s>

CAR i'd like to get a four wheel drive from budget
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=get
NONE word=to word-1=like word-2=i'd word+1=get word+2=a
NONE word=get word-1=to word-2=like word+1=a word+2=four
NONE word=a word-1=get word-2=to word+1=four word+2=wheel
CAR_CLASS-B word=four word-1=a word-2=get word+1=wheel word+2=drive
CAR_CLASS-I word=wheel word-1=four word-2=a word+1=drive word+2=from
CAR_CLASS-I word=drive word-1=wheel word-2=four word+1=from word+2=budget
NONE word=from word-1=drive word-2=wheel word+1=budget word+2=</s>
RENTAL_COMPANY-B word=budget word-1=from word-2=drive word+1=</s>

DATE_TIME i'd like to leave in the morning
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=leave
NONE word=to word-1=like word-2=i'd word+1=leave word+2=in
NONE word=leave word-1=to word-2=like word+1=in word+2=the
NONE word=in word-1=leave word-2=to word+1=the word+2=morning
NONE word=the word-1=in word-2=leave word+1=morning word+2=</s>
DEPART.PERIOD_OF_DAY-B word=morning word-1=the word-2=in word+1=</s>

CAR i'd like to get any car from budget
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=get
NONE word=to word-1=like word-2=i'd word+1=get word+2=any
NONE word=get word-1=to word-2=like word+1=any word+2=car
NONE word=any word-1=get word-2=to word+1=car word+2=from
NONE word=car word-1=any word-2=get word+1=from word+2=budget
NONE word=from word-1=car word-2=any word+1=budget word+2=</s>
RENTAL_COMPANY-B word=budget word-1=from word-2=car word+1=</s>

DATE_TIME in the morning
NONE word=in word-1=<s> word+1=the word+2=morning
NONE word=the word-1=in word-2=<s> word+1=morning word+2=</s>
PERIOD_OF_DAY-B word=morning word-1=the word-2=in word+1=</s>

FLIGHT i'd like to go from denver to boston march third
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=go
NONE word=to word-1=like word-2=i'd word+1=go word+2=from
NONE word=go word-1=to word-2=like word+1=from word+2=denver
NONE word=from word-1=go word-2=to word+1=denver word+2=to
FROMLOC.CITY_NAME-B word=denver word-1=from word-2=go word+1=to word+2=boston
NONE word=to word-1=denver word-2=from word+1=boston word+2=march
TOLOC.CITY_NAME-B word=boston word-1=to word-2=denver word+1=march word+2=third
MONTH_NAME-B word=march word-1=boston word-2=to word+1=third word+2=</s>
DAY_NUMBER-B word=third word-1=march word-2=boston word+1=</s>

FLIGHT i'd like to leave after nine am on united
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=leave
NONE word=to word-1=like word-2=i'd word+1=leave word+2=after
NONE word=leave word-1=to word-2=like word+1=after word+2=nine
DEPART.TIME_RELATIVE-B word=after word-1=leave word-2=to word+1=nine word+2=am
TIME-B word=nine word-1=after word-2=leave word+1=am word+2=on
PERIOD_OF_DAY-B word=am word-1=nine word-2=after word+1=on word+2=united
NONE word=on word-1=am word-2=nine word+1=united word+2=</s>
AIRLINE_CODE-B word=united word-1=on word-2=am word+1=</s>

FLIGHT i'd like to go from denver to houston february fifteenth
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=go
NONE word=to word-1=like word-2=i'd word+1=go word+2=from
NONE word=go word-1=to word-2=like word+1=from word+2=denver
NONE word=from word-1=go word-2=to word+1=denver word+2=to
FROMLOC.CITY_NAME-B word=denver word-1=from word-2=go word+1=to word+2=houston
NONE word=to word-1=denver word-2=from word+1=houston word+2=february
TOLOC.CITY_NAME-B word=houston word-1=to word-2=denver word+1=february word+2=fifteenth
MONTH_NAME-B word=february word-1=houston word-2=to word+1=fifteenth word+2=</s>
DAY_NUMBER-B word=fifteenth word-1=february word-2=houston word+1=</s>

AIRLINE i wanna fly on frontier
NONE word=i word-1=<s> word+1=wanna word+2=fly
NONE word=wanna word-1=i word-2=<s> word+1=fly word+2=on
NONE word=fly word-1=wanna word-2=i word+1=on word+2=frontier
NONE word=on word-1=fly word-2=wanna word+1=frontier word+2=</s>
AIRLINE_CODE-B word=frontier word-1=on word-2=fly word+1=</s>

FLIGHT i wanna go from portland oregon to beijing
NONE word=i word-1=<s> word+1=wanna word+2=go
NONE word=wanna word-1=i word-2=<s> word+1=go word+2=from
NONE word=go word-1=wanna word-2=i word+1=from word+2=portland
NONE word=from word-1=go word-2=wanna word+1=portland word+2=oregon
FROMLOC.CITY_NAME-B word=portland word-1=from word-2=go word+1=oregon word+2=to
STATE_NAME-B word=oregon word-1=portland word-2=from word+1=to word+2=beijing
NONE word=to word-1=oregon word-2=portland word+1=beijing word+2=</s>
TOLOC.CITY_NAME-B word=beijing word-1=to word-2=oregon word+1=</s>

HOTEL the comfort inn
NONE word=the word-1=<s> word+1=comfort word+2=inn
HOTEL_NAME-B word=comfort word-1=the word-2=<s> word+1=inn word+2=</s>
HOTEL_NAME-I word=inn word-1=comfort word-2=the word+1=</s>

DESTINATION arriving denver
NONE word=arriving word-1=<s> word+1=denver word+2=</s>
TOLOC.CITY_NAME-B word=denver word-1=arriving word-2=<s> word+1=</s>

CAR i don't need a car
NONE word=i word-1=<s> word+1=don't word+2=need
NEGATIVE-B word=don't word-1=i word-2=<s> word+1=need word+2=a
NONE word=need word-1=don't word-2=i word+1=a word+2=car
NONE word=a word-1=need word-2=don't word+1=car word+2=</s>
NONE word=car word-1=a word-2=need word+1=</s>

DATE_TIME march fifteenth
MONTH_NAME-B word=march word-1=<s> word+1=fifteenth word+2=</s>
DAY_NUMBER-B word=fifteenth word-1=march word-2=<s> word+1=</s>

DATE_TIME i'd like to leave on july eleventh
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=leave
NONE word=to word-1=like word-2=i'd word+1=leave word+2=on
NONE word=leave word-1=to word-2=like word+1=on word+2=july
NONE word=on word-1=leave word-2=to word+1=july word+2=eleventh
MONTH_NAME-B word=july word-1=on word-2=leave word+1=eleventh word+2=</s>
DAY_NUMBER-B word=eleventh word-1=july word-2=on word+1=</s>

FLIGHT i'd like to leave denver on october twentieth in the morning after nine am and
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=leave
NONE word=to word-1=like word-2=i'd word+1=leave word+2=denver
NONE word=leave word-1=to word-2=like word+1=denver word+2=on
FROMLOC.CITY_NAME-B word=denver word-1=leave word-2=to word+1=on word+2=october
NONE word=on word-1=denver word-2=leave word+1=october word+2=twentieth
MONTH_NAME-B word=october word-1=on word-2=denver word+1=twentieth word+2=in
DAY_NUMBER-B word=twentieth word-1=october word-2=on word+1=in word+2=the
NONE word=in word-1=twentieth word-2=october word+1=the word+2=morning
NONE word=the word-1=in word-2=twentieth word+1=morning word+2=after
PERIOD_OF_DAY-B word=morning word-1=the word-2=in word+1=after word+2=nine
TIME_RELATIVE-B word=after word-1=morning word-2=the word+1=nine word+2=am
TIME-B word=nine word-1=after word-2=morning word+1=am word+2=and
PERIOD_OF_DAY-B word=am word-1=nine word-2=after word+1=and word+2=</s>
NONE word=and word-1=am word-2=nine word+1=</s>

DATE_TIME probably about ten am somewhere after ten am
NONE word=probably word-1=<s> word+1=about word+2=ten
TIME_RELATIVE-B word=about word-1=probably word-2=<s> word+1=ten word+2=am
TIME-B word=ten word-1=about word-2=probably word+1=am word+2=somewhere
PERIOD_OF_DAY-B word=am word-1=ten word-2=about word+1=somewhere word+2=after
NONE word=somewhere word-1=am word-2=ten word+1=after word+2=ten
TIME_RELATIVE-B word=after word-1=somewhere word-2=am word+1=ten word+2=am
TIME-B word=ten word-1=after word-2=somewhere word+1=am word+2=</s>
PERIOD_OF_DAY-B word=am word-1=ten word-2=after word+1=</s>

FLIGHT no for october twentieth from denver to los angeles
NONE word=no word-1=<s> word+1=for word+2=october
NONE word=for word-1=no word-2=<s> word+1=october word+2=twentieth
MONTH_NAME-B word=october word-1=for word-2=no word+1=twentieth word+2=from
DAY_NUMBER-B word=twentieth word-1=october word-2=for word+1=from word+2=denver
NONE word=from word-1=twentieth word-2=october word+1=denver word+2=to
FROMLOC.CITY_NAME-B word=denver word-1=from word-2=twentieth word+1=to word+2=los
NONE word=to word-1=denver word-2=from word+1=los word+2=angeles
TOLOC.CITY_NAME-B word=los word-1=to word-2=denver word+1=angeles word+2=</s>
TOLOC.CITY_NAME-I word=angeles word-1=los word-2=to word+1=</s>

ORIGIN leave denver
NONE word=leave word-1=<s> word+1=denver word+2=</s>
FROMLOC.CITY_NAME-B word=denver word-1=leave word-2=<s> word+1=</s>

CITY orlando
CITY_NAME-B word=orlando word-1=<s> word+1=</s>

DATE_TIME in the afternoon
NONE word=in word-1=<s> word+1=the word+2=afternoon
NONE word=the word-1=in word-2=<s> word+1=afternoon word+2=</s>
PERIOD_OF_DAY-B word=afternoon word-1=the word-2=in word+1=</s>

FLIGHT i'd like to fly from denver to london on september first
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=fly
NONE word=to word-1=like word-2=i'd word+1=fly word+2=from
NONE word=fly word-1=to word-2=like word+1=from word+2=denver
NONE word=from word-1=fly word-2=to word+1=denver word+2=to
FROMLOC.CITY_NAME-B word=denver word-1=from word-2=fly word+1=to word+2=london
NONE word=to word-1=denver word-2=from word+1=london word+2=on
TOLOC.CITY_NAME-B word=london word-1=to word-2=denver word+1=on word+2=september
NONE word=on word-1=london word-2=to word+1=september word+2=first
MONTH_NAME-B word=september word-1=on word-2=london word+1=first word+2=</s>
DAY_NUMBER-B word=first word-1=september word-2=on word+1=</s>

RETURN i'd like to return the next day
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=return
NONE word=to word-1=like word-2=i'd word+1=return word+2=the
NONE word=return word-1=to word-2=like word+1=the word+2=next
NONE word=the word-1=return word-2=to word+1=next word+2=day
RETURN.DATE_RELATIVE-B word=next word-1=the word-2=return word+1=day word+2=</s>
NONE word=day word-1=next word-2=the word+1=</s>

HOTEL a hilton
NONE word=a word-1=<s> word+1=hilton word+2=</s>
HOTEL_NAME-B word=hilton word-1=a word-2=<s> word+1=</s>

CITY denver
CITY_NAME-B word=denver word-1=<s> word+1=</s>

CITY new york
CITY_NAME-B word=new word-1=<s> word+1=york word+2=</s>
CITY_NAME-I word=york word-1=new word-2=<s> word+1=</s>

CITY new york
CITY_NAME-B word=new word-1=<s> word+1=york word+2=</s>
CITY_NAME-I word=york word-1=new word-2=<s> word+1=</s>

DATE_TIME to noon afternoon
NONE word=to word-1=<s> word+1=noon word+2=afternoon
TIME-B word=noon word-1=to word-2=<s> word+1=afternoon word+2=</s>
PERIOD_OF_DAY-B word=afternoon word-1=noon word-2=to word+1=</s>

DATE_TIME april fourth
MONTH_NAME-B word=april word-1=<s> word+1=fourth word+2=</s>
DAY_NUMBER-B word=fourth word-1=april word-2=<s> word+1=</s>

DATE_TIME april seventh
MONTH_NAME-B word=april word-1=<s> word+1=seventh word+2=</s>
DAY_NUMBER-B word=seventh word-1=april word-2=<s> word+1=</s>

DATE_TIME april ten
MONTH_NAME-B word=april word-1=<s> word+1=ten word+2=</s>
DAY_NUMBER-B word=ten word-1=april word-2=<s> word+1=</s>

CITY denver
CITY_NAME-B word=denver word-1=<s> word+1=</s>

DATE_TIME this friday
NONE word=this word-1=<s> word+1=friday word+2=</s>
DAY_NAME-B word=friday word-1=this word-2=<s> word+1=</s>

DATE_TIME march first
MONTH_NAME-B word=march word-1=<s> word+1=first word+2=</s>
DAY_NUMBER-B word=first word-1=march word-2=<s> word+1=</s>

DATE_TIME in the afternoon
NONE word=in word-1=<s> word+1=the word+2=afternoon
NONE word=the word-1=in word-2=<s> word+1=afternoon word+2=</s>
PERIOD_OF_DAY-B word=afternoon word-1=the word-2=in word+1=</s>

HOTEL i don't need a hotel
NONE word=i word-1=<s> word+1=don't word+2=need
NEGATIVE-B word=don't word-1=i word-2=<s> word+1=need word+2=a
NONE word=need word-1=don't word-2=i word+1=a word+2=hotel
NONE word=a word-1=need word-2=don't word+1=hotel word+2=</s>
NONE word=hotel word-1=a word-2=need word+1=</s>

DATE_TIME nine am
TIME-B word=nine word-1=<s> word+1=am word+2=</s>
PERIOD_OF_DAY-B word=am word-1=nine word-2=<s> word+1=</s>

DATE_TIME nine am
TIME-B word=nine word-1=<s> word+1=am word+2=</s>
PERIOD_OF_DAY-B word=am word-1=nine word-2=<s> word+1=</s>

FLIGHT i'd like to fly from denver to indianapolis on july twenty seventh in the morning
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=fly
NONE word=to word-1=like word-2=i'd word+1=fly word+2=from
NONE word=fly word-1=to word-2=like word+1=from word+2=denver
NONE word=from word-1=fly word-2=to word+1=denver word+2=to
FROMLOC.CITY_NAME-B word=denver word-1=from word-2=fly word+1=to word+2=indianapolis
NONE word=to word-1=denver word-2=from word+1=indianapolis word+2=on
TOLOC.CITY_NAME-B word=indianapolis word-1=to word-2=denver word+1=on word+2=july
NONE word=on word-1=indianapolis word-2=to word+1=july word+2=twenty
MONTH_NAME-B word=july word-1=on word-2=indianapolis word+1=twenty word+2=seventh
DAY_NUMBER-B word=twenty word-1=july word-2=on word+1=seventh word+2=in
DAY_NUMBER-I word=seventh word-1=twenty word-2=july word+1=in word+2=the
NONE word=in word-1=seventh word-2=twenty word+1=the word+2=morning
NONE word=the word-1=in word-2=seventh word+1=morning word+2=</s>
PERIOD_OF_DAY-B word=morning word-1=the word-2=in word+1=</s>

CITY washington dc
CITY_NAME-B word=washington word-1=<s> word+1=dc word+2=</s>
CITY_NAME-I word=dc word-1=washington word-2=<s> word+1=</s>

CITY washington dc
CITY_NAME-B word=washington word-1=<s> word+1=dc word+2=</s>
CITY_NAME-I word=dc word-1=washington word-2=<s> word+1=</s>

RETURN no i want to return on may first
NONE word=no word-1=<s> word+1=i word+2=want
NONE word=i word-1=no word-2=<s> word+1=want word+2=to
NONE word=want word-1=i word-2=no word+1=to word+2=return
NONE word=to word-1=want word-2=i word+1=return word+2=on
NONE word=return word-1=to word-2=want word+1=on word+2=may
NONE word=on word-1=return word-2=to word+1=may word+2=first
RETURN.MONTH_NAME-B word=may word-1=on word-2=return word+1=first word+2=</s>
RETURN.DAY_NUMBER-B word=first word-1=may word-2=on word+1=</s>

HOTEL the comfort inn
NONE word=the word-1=<s> word+1=comfort word+2=inn
HOTEL_NAME-B word=comfort word-1=the word-2=<s> word+1=inn word+2=</s>
HOTEL_NAME-I word=inn word-1=comfort word-2=the word+1=</s>

AIRLINE i'd like a flight on united
NONE word=i'd word-1=<s> word+1=like word+2=a
NONE word=like word-1=i'd word-2=<s> word+1=a word+2=flight
NONE word=a word-1=like word-2=i'd word+1=flight word+2=on
NONE word=flight word-1=a word-2=like word+1=on word+2=united
NONE word=on word-1=flight word-2=a word+1=united word+2=</s>
AIRLINE_CODE-B word=united word-1=on word-2=flight word+1=</s>

CITY boston
CITY_NAME-B word=boston word-1=<s> word+1=</s>

CITY denver
CITY_NAME-B word=denver word-1=<s> word+1=</s>

DATE_TIME november second this morning
MONTH_NAME-B word=november word-1=<s> word+1=second word+2=this
DAY_NUMBER-B word=second word-1=november word-2=<s> word+1=this word+2=morning
NONE word=this word-1=second word-2=november word+1=morning word+2=</s>
PERIOD_OF_DAY-B word=morning word-1=this word-2=second word+1=</s>

DEPART_TIME i'd like to leave in the morning
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=leave
NONE word=to word-1=like word-2=i'd word+1=leave word+2=in
NONE word=leave word-1=to word-2=like word+1=in word+2=the
NONE word=in word-1=leave word-2=to word+1=the word+2=morning
NONE word=the word-1=in word-2=leave word+1=morning word+2=</s>
DEPART.PERIOD_OF_DAY-B word=morning word-1=the word-2=in word+1=</s>

ORIGIN i would like to go from denver
NONE word=i word-1=<s> word+1=would word+2=like
NONE word=would word-1=i word-2=<s> word+1=like word+2=to
NONE word=like word-1=would word-2=i word+1=to word+2=go
NONE word=to word-1=like word-2=would word+1=go word+2=from
NONE word=go word-1=to word-2=like word+1=from word+2=denver
NONE word=from word-1=go word-2=to word+1=denver word+2=</s>
FROMLOC.CITY_NAME-B word=denver word-1=from word-2=go word+1=</s>

DESTINATION want to go to florida
NONE word=want word-1=<s> word+1=to word+2=go
NONE word=to word-1=want word-2=<s> word+1=go word+2=to
NONE word=go word-1=to word-2=want word+1=to word+2=florida
NONE word=to word-1=go word-2=to word+1=florida word+2=</s>
TOLOC.STATE_NAME-B word=florida word-1=to word-2=go word+1=</s>
